episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_faulty_episodes,num_healthy_workers,num_in_flight_async_reqs,num_remote_worker_restarts,num_agent_steps_sampled,num_agent_steps_trained,num_env_steps_sampled,num_env_steps_trained,num_env_steps_sampled_this_iter,num_env_steps_trained_this_iter,num_env_steps_sampled_throughput_per_sec,num_env_steps_trained_throughput_per_sec,timesteps_total,num_steps_trained_this_iter,agent_timesteps_total,done,episodes_total,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,info/num_env_steps_sampled,info/num_env_steps_trained,info/num_agent_steps_sampled,info/num_agent_steps_trained,sampler_results/episode_reward_max,sampler_results/episode_reward_min,sampler_results/episode_reward_mean,sampler_results/episode_len_mean,sampler_results/episodes_this_iter,sampler_results/num_faulty_episodes,hist_stats/episode_reward,hist_stats/episode_lengths,timers/training_iteration_time_ms,timers/sample_time_ms,timers/synch_weights_time_ms,counters/num_env_steps_sampled,counters/num_env_steps_trained,counters/num_agent_steps_sampled,counters/num_agent_steps_trained,perf/cpu_util_percent,perf/ram_util_percent,sampler_results/hist_stats/episode_reward,sampler_results/hist_stats/episode_lengths,info/learner/__all__/num_agent_steps_trained,info/learner/__all__/num_env_steps_trained,info/learner/__all__/total_loss,info/learner/default_policy/total_loss,info/learner/default_policy/policy_loss,info/learner/default_policy/vf_loss,info/learner/default_policy/vf_loss_unclipped,info/learner/default_policy/vf_explained_var,info/learner/default_policy/entropy,info/learner/default_policy/mean_kl_loss,info/learner/default_policy/default_optimizer_lr,info/learner/default_policy/curr_lr,info/learner/default_policy/curr_entropy_coeff,info/learner/default_policy/curr_kl_coeff
-8905.0,-11984.0,-9982.70588235294,35040.0,0,0,1,0,0,604000,0,604000,0,4000,0,201.79412962610724,0.0,604000,0,604000,False,17,151,ea782_00000,2024-07-15_18-53-04,1721062384,19.82438063621521,2467.7513246536255,45714,LAPTOP-R6OO6DVP,172.23.43.95,2467.7513246536255,151,604000,0,604000,0,-8905.0,-11984.0,-9982.70588235294,35040.0,0,0,"[-10756.0, -11984.0, -11010.0, -11765.0, -11559.0, -10152.0, -9373.0, -9362.0, -9158.0, -9068.0, -8905.0, -9323.0, -9540.0, -9809.0, -8991.0, -9196.0, -9755.0]","[35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040]",19203.52,10995.306,2.27,604000,0,604000,0,9.12758620689655,77.5758620689655,"[-10756.0, -11984.0, -11010.0, -11765.0, -11559.0, -10152.0, -9373.0, -9362.0, -9158.0, -9068.0, -8905.0, -9323.0, -9540.0, -9809.0, -8991.0, -9196.0, -9755.0]","[35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040]",128.0,4000.0,0.05339052195627012,0.05339052195627012,0.004708606779559462,2.447598839555976,2.760307114579276,-9.549452043545526e-07,0.9874496676011889,0.011193809248000964,0.003,0.003,0.0,2.1624391078948975
-8905.0,-11984.0,-9982.70588235294,35040.0,0,0,1,0,0,608000,0,608000,0,4000,0,195.91700073839567,0.0,608000,0,608000,False,17,152,ea782_00000,2024-07-15_18-53-25,1721062405,20.419219493865967,2488.1705441474915,45714,LAPTOP-R6OO6DVP,172.23.43.95,2488.1705441474915,152,608000,0,608000,0,-8905.0,-11984.0,-9982.70588235294,35040.0,0,0,"[-10756.0, -11984.0, -11010.0, -11765.0, -11559.0, -10152.0, -9373.0, -9362.0, -9158.0, -9068.0, -8905.0, -9323.0, -9540.0, -9809.0, -8991.0, -9196.0, -9755.0]","[35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040]",19416.487,11120.77,2.224,608000,0,608000,0,9.248275862068965,77.58275862068965,"[-10756.0, -11984.0, -11010.0, -11765.0, -11559.0, -10152.0, -9373.0, -9362.0, -9158.0, -9068.0, -8905.0, -9323.0, -9540.0, -9809.0, -8991.0, -9196.0, -9755.0]","[35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040]",128.0,4000.0,0.061563177361909645,0.061563177361909645,0.002990539405129548,2.7773826977591525,3.715316529340073,-9.5367431640625e-07,0.9925764336514828,0.014242627854540404,0.003,0.003,0.0,2.1624391078948975
-8905.0,-11984.0,-9982.70588235294,35040.0,0,0,1,0,0,612000,0,612000,0,4000,0,214.30921264828334,0.0,612000,0,612000,False,17,153,ea782_00000,2024-07-15_18-53-43,1721062423,18.667052507400513,2506.837596654892,45714,LAPTOP-R6OO6DVP,172.23.43.95,2506.837596654892,153,612000,0,612000,0,-8905.0,-11984.0,-9982.70588235294,35040.0,0,0,"[-10756.0, -11984.0, -11010.0, -11765.0, -11559.0, -10152.0, -9373.0, -9362.0, -9158.0, -9068.0, -8905.0, -9323.0, -9540.0, -9809.0, -8991.0, -9196.0, -9755.0]","[35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040]",19451.313,11146.613,2.237,612000,0,612000,0,9.100000000000001,77.66153846153847,"[-10756.0, -11984.0, -11010.0, -11765.0, -11559.0, -10152.0, -9373.0, -9362.0, -9158.0, -9068.0, -8905.0, -9323.0, -9540.0, -9809.0, -8991.0, -9196.0, -9755.0]","[35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040]",128.0,4000.0,0.07497429465656595,0.07497429465656595,0.003746286955977808,4.503291749369615,7.861810968247558,-9.534201388165895e-07,0.9301168352429038,0.01211367872233854,0.003,0.003,0.0,2.1624391078948975
-8905.0,-11984.0,-9982.70588235294,35040.0,0,0,1,0,0,616000,0,616000,0,4000,0,208.99521149639492,0.0,616000,0,616000,False,17,154,ea782_00000,2024-07-15_18-54-02,1721062442,19.14103364944458,2525.9786303043365,45714,LAPTOP-R6OO6DVP,172.23.43.95,2525.9786303043365,154,616000,0,616000,0,-8905.0,-11984.0,-9982.70588235294,35040.0,0,0,"[-10756.0, -11984.0, -11010.0, -11765.0, -11559.0, -10152.0, -9373.0, -9362.0, -9158.0, -9068.0, -8905.0, -9323.0, -9540.0, -9809.0, -8991.0, -9196.0, -9755.0]","[35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040]",19502.071,11158.574,2.27,616000,0,616000,0,8.846428571428572,77.71428571428574,"[-10756.0, -11984.0, -11010.0, -11765.0, -11559.0, -10152.0, -9373.0, -9362.0, -9158.0, -9068.0, -8905.0, -9323.0, -9540.0, -9809.0, -8991.0, -9196.0, -9755.0]","[35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040]",128.0,4000.0,0.047541034471458084,0.047541034471458084,-0.0004289638579213448,3.7713792720583204,7.752515199469097,-9.560890035080248e-07,0.9635984123642765,0.004742887525997713,0.003,0.003,0.0,1.0812195539474487
-8905.0,-11984.0,-9982.70588235294,35040.0,0,0,1,0,0,620000,0,620000,0,4000,0,205.3784894307276,0.0,620000,0,620000,False,17,155,ea782_00000,2024-07-15_18-54-22,1721062462,19.4782133102417,2545.4568436145782,45714,LAPTOP-R6OO6DVP,172.23.43.95,2545.4568436145782,155,620000,0,620000,0,-8905.0,-11984.0,-9982.70588235294,35040.0,0,0,"[-10756.0, -11984.0, -11010.0, -11765.0, -11559.0, -10152.0, -9373.0, -9362.0, -9158.0, -9068.0, -8905.0, -9323.0, -9540.0, -9809.0, -8991.0, -9196.0, -9755.0]","[35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040]",19622.511,11220.465,2.267,620000,0,620000,0,9.11111111111111,77.7925925925926,"[-10756.0, -11984.0, -11010.0, -11765.0, -11559.0, -10152.0, -9373.0, -9362.0, -9158.0, -9068.0, -8905.0, -9323.0, -9540.0, -9809.0, -8991.0, -9196.0, -9755.0]","[35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040]",128.0,4000.0,0.05125001536757707,0.05125001536757707,0.0023192602749874214,3.5022233770346083,5.778719285530831,-9.527846948424382e-07,0.9728353557301991,0.012863738450367795,0.003,0.003,0.0,1.0812195539474487
-8905.0,-11984.0,-9982.70588235294,35040.0,0,0,1,0,0,624000,0,624000,0,4000,0,213.8033771348713,0.0,624000,0,624000,False,17,156,ea782_00000,2024-07-15_18-54-41,1721062481,18.71096920967102,2564.1678128242493,45714,LAPTOP-R6OO6DVP,172.23.43.95,2564.1678128242493,156,624000,0,624000,0,-8905.0,-11984.0,-9982.70588235294,35040.0,0,0,"[-10756.0, -11984.0, -11010.0, -11765.0, -11559.0, -10152.0, -9373.0, -9362.0, -9158.0, -9068.0, -8905.0, -9323.0, -9540.0, -9809.0, -8991.0, -9196.0, -9755.0]","[35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040]",19647.886,11262.918,2.296,624000,0,624000,0,8.692592592592591,77.89629629629631,"[-10756.0, -11984.0, -11010.0, -11765.0, -11559.0, -10152.0, -9373.0, -9362.0, -9158.0, -9068.0, -8905.0, -9323.0, -9540.0, -9809.0, -8991.0, -9196.0, -9755.0]","[35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040]",128.0,4000.0,0.0660173246425503,0.0660173246425503,0.010890622576599373,3.2047556057286415,4.987639608095958,-9.544368491752315e-07,0.9500303819362543,0.021345478646478417,0.003,0.003,0.0,1.6218292713165283
-8905.0,-11984.0,-9982.70588235294,35040.0,0,0,1,0,0,628000,0,628000,0,4000,0,207.84574959179966,0.0,628000,0,628000,False,17,157,ea782_00000,2024-07-15_18-55-00,1721062500,19.24750256538391,2583.415315389633,45714,LAPTOP-R6OO6DVP,172.23.43.95,2583.415315389633,157,628000,0,628000,0,-8905.0,-11984.0,-9982.70588235294,35040.0,0,0,"[-10756.0, -11984.0, -11010.0, -11765.0, -11559.0, -10152.0, -9373.0, -9362.0, -9158.0, -9068.0, -8905.0, -9323.0, -9540.0, -9809.0, -8991.0, -9196.0, -9755.0]","[35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040]",19525.348,11125.522,2.28,628000,0,628000,0,9.518518518518519,77.84814814814816,"[-10756.0, -11984.0, -11010.0, -11765.0, -11559.0, -10152.0, -9373.0, -9362.0, -9158.0, -9068.0, -8905.0, -9323.0, -9540.0, -9809.0, -8991.0, -9196.0, -9755.0]","[35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040]",128.0,4000.0,0.04286727709457405,0.04286727709457405,0.0001285056733011977,2.483618286881111,2.814378649949519,-9.5367431640625e-07,0.9091252831380758,0.011038516268367693,0.003,0.003,0.0,1.6218292713165283
-8905.0,-11984.0,-9986.277777777777,35040.0,1,0,1,0,0,632000,0,632000,0,4000,0,208.55238230270913,0.0,632000,0,632000,False,18,158,ea782_00000,2024-07-15_18-55-19,1721062519,19.182387351989746,2602.597702741623,45714,LAPTOP-R6OO6DVP,172.23.43.95,2602.597702741623,158,632000,0,632000,0,-8905.0,-11984.0,-9986.277777777777,35040.0,1,0,"[-10756.0, -11984.0, -11010.0, -11765.0, -11559.0, -10152.0, -9373.0, -9362.0, -9158.0, -9068.0, -8905.0, -9323.0, -9540.0, -9809.0, -8991.0, -9196.0, -9755.0, -10047.0]","[35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040]",19553.211,11166.716,2.25,632000,0,632000,0,9.360714285714286,77.80714285714285,"[-10756.0, -11984.0, -11010.0, -11765.0, -11559.0, -10152.0, -9373.0, -9362.0, -9158.0, -9068.0, -8905.0, -9323.0, -9540.0, -9809.0, -8991.0, -9196.0, -9755.0, -10047.0]","[35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040]",128.0,4000.0,0.10291114808427596,0.10291114808427596,0.01921800112682901,2.699775168286966,3.120883031726392,-9.539284939959104e-07,1.031193440593382,0.03495768568711107,0.003,0.003,0.0,2.432744026184082
-8905.0,-11984.0,-9986.277777777777,35040.0,0,0,1,0,0,636000,0,636000,0,4000,0,217.0008657287923,0.0,636000,0,636000,False,18,159,ea782_00000,2024-07-15_18-55-38,1721062538,18.435272932052612,2621.0329756736755,45714,LAPTOP-R6OO6DVP,172.23.43.95,2621.0329756736755,159,636000,0,636000,0,-8905.0,-11984.0,-9986.277777777777,35040.0,0,0,"[-10756.0, -11984.0, -11010.0, -11765.0, -11559.0, -10152.0, -9373.0, -9362.0, -9158.0, -9068.0, -8905.0, -9323.0, -9540.0, -9809.0, -8991.0, -9196.0, -9755.0, -10047.0]","[35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040]",19360.794,11058.945,2.293,636000,0,636000,0,8.538461538461538,77.8423076923077,"[-10756.0, -11984.0, -11010.0, -11765.0, -11559.0, -10152.0, -9373.0, -9362.0, -9158.0, -9068.0, -8905.0, -9323.0, -9540.0, -9809.0, -8991.0, -9196.0, -9755.0, -10047.0]","[35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040]",128.0,4000.0,0.04157021244280914,0.04157021244280914,0.00043304634741199677,2.4880289209168605,2.789772407967907,-9.546910267648921e-07,0.9367082064339856,0.0066825276963523965,0.003,0.003,0.0,2.432744026184082
-8905.0,-11984.0,-9986.277777777777,35040.0,0,0,1,0,0,640000,0,640000,0,4000,0,208.87012713088797,0.0,640000,0,640000,False,18,160,ea782_00000,2024-07-15_18-55-57,1721062557,19.1537868976593,2640.186762571335,45714,LAPTOP-R6OO6DVP,172.23.43.95,2640.186762571335,160,640000,0,640000,0,-8905.0,-11984.0,-9986.277777777777,35040.0,0,0,"[-10756.0, -11984.0, -11010.0, -11765.0, -11559.0, -10152.0, -9373.0, -9362.0, -9158.0, -9068.0, -8905.0, -9323.0, -9540.0, -9809.0, -8991.0, -9196.0, -9755.0, -10047.0]","[35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040]",19223.617,10942.592,2.315,640000,0,640000,0,9.177777777777779,77.90370370370373,"[-10756.0, -11984.0, -11010.0, -11765.0, -11559.0, -10152.0, -9373.0, -9362.0, -9158.0, -9068.0, -8905.0, -9323.0, -9540.0, -9809.0, -8991.0, -9196.0, -9755.0, -10047.0]","[35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040]",128.0,4000.0,0.05751728040919796,0.05751728040919796,0.0014958825460803914,3.1413083796435073,4.390696221005434,-9.548181155597222e-07,0.891046011498742,0.010115457866236003,0.003,0.003,0.0,2.432744026184082
-8905.0,-11984.0,-9986.277777777777,35040.0,0,0,1,0,0,644000,0,644000,0,4000,0,196.70193362534232,0.0,644000,0,644000,False,18,161,ea782_00000,2024-07-15_18-56-17,1721062577,20.33779764175415,2660.524560213089,45714,LAPTOP-R6OO6DVP,172.23.43.95,2660.524560213089,161,644000,0,644000,0,-8905.0,-11984.0,-9986.277777777777,35040.0,0,0,"[-10756.0, -11984.0, -11010.0, -11765.0, -11559.0, -10152.0, -9373.0, -9362.0, -9158.0, -9068.0, -8905.0, -9323.0, -9540.0, -9809.0, -8991.0, -9196.0, -9755.0, -10047.0]","[35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040]",19274.932,10986.546,2.314,644000,0,644000,0,9.168965517241379,77.97586206896553,"[-10756.0, -11984.0, -11010.0, -11765.0, -11559.0, -10152.0, -9373.0, -9362.0, -9158.0, -9068.0, -8905.0, -9323.0, -9540.0, -9809.0, -8991.0, -9196.0, -9755.0, -10047.0]","[35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040]",128.0,4000.0,0.06537148400471965,0.06537148400471965,0.0011457536292117415,4.9543725511412635,8.584747839329848,-9.564702698925156e-07,0.871280184623275,0.006035163662785023,0.003,0.003,0.0,2.432744026184082
-8905.0,-11984.0,-9986.277777777777,35040.0,0,0,1,0,0,648000,0,648000,0,4000,0,214.15428641830758,0.0,648000,0,648000,False,18,162,ea782_00000,2024-07-15_18-56-36,1721062596,18.680235385894775,2679.2047955989838,45714,LAPTOP-R6OO6DVP,172.23.43.95,2679.2047955989838,162,648000,0,648000,0,-8905.0,-11984.0,-9986.277777777777,35040.0,0,0,"[-10756.0, -11984.0, -11010.0, -11765.0, -11559.0, -10152.0, -9373.0, -9362.0, -9158.0, -9068.0, -8905.0, -9323.0, -9540.0, -9809.0, -8991.0, -9196.0, -9755.0, -10047.0]","[35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040]",19101.064,10894.798,2.345,648000,0,648000,0,8.844444444444443,78.0925925925926,"[-10756.0, -11984.0, -11010.0, -11765.0, -11559.0, -10152.0, -9373.0, -9362.0, -9158.0, -9068.0, -8905.0, -9323.0, -9540.0, -9809.0, -8991.0, -9196.0, -9755.0, -10047.0]","[35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040]",128.0,4000.0,0.07853905791476337,0.07853905791476337,0.0022815486737914176,5.23145980278312,9.285539403398916,-9.544368491752315e-07,0.904146809122964,0.009841936126540066,0.003,0.003,0.0,2.432744026184082
-8905.0,-11984.0,-9986.277777777777,35040.0,0,0,1,0,0,652000,0,652000,0,4000,0,204.52639351880697,0.0,652000,0,652000,False,18,163,ea782_00000,2024-07-15_18-56-55,1721062615,19.5600004196167,2698.7647960186005,45714,LAPTOP-R6OO6DVP,172.23.43.95,2698.7647960186005,163,652000,0,652000,0,-8905.0,-11984.0,-9986.277777777777,35040.0,0,0,"[-10756.0, -11984.0, -11010.0, -11765.0, -11559.0, -10152.0, -9373.0, -9362.0, -9158.0, -9068.0, -8905.0, -9323.0, -9540.0, -9809.0, -8991.0, -9196.0, -9755.0, -10047.0]","[35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040]",19190.339,10920.657,2.293,652000,0,652000,0,9.128571428571428,78.02499999999999,"[-10756.0, -11984.0, -11010.0, -11765.0, -11559.0, -10152.0, -9373.0, -9362.0, -9158.0, -9068.0, -8905.0, -9323.0, -9540.0, -9809.0, -8991.0, -9196.0, -9755.0, -10047.0]","[35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040]",128.0,4000.0,0.07117353596522022,0.07117353596522022,0.0031219424177477482,4.827835140324859,10.18734450330104,-9.544368491752315e-07,0.9756891262937964,0.008127959883382876,0.003,0.003,0.0,2.432744026184082
-8905.0,-11984.0,-9986.277777777777,35040.0,0,0,1,0,0,656000,0,656000,0,4000,0,209.43627015745093,0.0,656000,0,656000,False,18,164,ea782_00000,2024-07-15_18-57-15,1721062635,19.101017713546753,2717.865813732147,45714,LAPTOP-R6OO6DVP,172.23.43.95,2717.865813732147,164,656000,0,656000,0,-8905.0,-11984.0,-9986.277777777777,35040.0,0,0,"[-10756.0, -11984.0, -11010.0, -11765.0, -11559.0, -10152.0, -9373.0, -9362.0, -9158.0, -9068.0, -8905.0, -9323.0, -9540.0, -9809.0, -8991.0, -9196.0, -9755.0, -10047.0]","[35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040]",19186.309,10906.7,2.278,656000,0,656000,0,8.78888888888889,78.0074074074074,"[-10756.0, -11984.0, -11010.0, -11765.0, -11559.0, -10152.0, -9373.0, -9362.0, -9158.0, -9068.0, -8905.0, -9323.0, -9540.0, -9809.0, -8991.0, -9196.0, -9755.0, -10047.0]","[35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040]",128.0,4000.0,0.05909245145588573,0.05909245145588573,-0.002402968003602226,3.835203797069948,6.530239048034652,-9.535472276114198e-07,1.0562620010457313,0.009513283523530869,0.003,0.003,0.0,2.432744026184082
-8905.0,-11984.0,-9986.277777777777,35040.0,0,0,1,0,0,660000,0,660000,0,4000,0,199.60522290555195,0.0,660000,0,660000,False,18,165,ea782_00000,2024-07-15_18-57-35,1721062655,20.041801691055298,2737.9076154232025,45714,LAPTOP-R6OO6DVP,172.23.43.95,2737.9076154232025,165,660000,0,660000,0,-8905.0,-11984.0,-9986.277777777777,35040.0,0,0,"[-10756.0, -11984.0, -11010.0, -11765.0, -11559.0, -10152.0, -9373.0, -9362.0, -9158.0, -9068.0, -8905.0, -9323.0, -9540.0, -9809.0, -8991.0, -9196.0, -9755.0, -10047.0]","[35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040]",19242.641,10958.622,2.258,660000,0,660000,0,9.014285714285714,78.06071428571428,"[-10756.0, -11984.0, -11010.0, -11765.0, -11559.0, -10152.0, -9373.0, -9362.0, -9158.0, -9068.0, -8905.0, -9323.0, -9540.0, -9809.0, -8991.0, -9196.0, -9755.0, -10047.0]","[35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040]",128.0,4000.0,0.055617996106253884,0.055617996106253884,0.0007423934688581142,3.914900034475428,5.677551120074828,-9.532930500217593e-07,1.1404746151936334,0.006464553517296906,0.003,0.003,0.0,2.432744026184082
-8905.0,-11984.0,-9986.277777777777,35040.0,0,0,1,0,0,664000,0,664000,0,4000,0,195.57082147022206,0.0,664000,0,664000,False,18,166,ea782_00000,2024-07-15_18-57-55,1721062675,20.45485520362854,2758.362470626831,45714,LAPTOP-R6OO6DVP,172.23.43.95,2758.362470626831,166,664000,0,664000,0,-8905.0,-11984.0,-9986.277777777777,35040.0,0,0,"[-10756.0, -11984.0, -11010.0, -11765.0, -11559.0, -10152.0, -9373.0, -9362.0, -9158.0, -9068.0, -8905.0, -9323.0, -9540.0, -9809.0, -8991.0, -9196.0, -9755.0, -10047.0]","[35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040]",19417.058,11036.21,2.29,664000,0,664000,0,13.300000000000002,78.62666666666665,"[-10756.0, -11984.0, -11010.0, -11765.0, -11559.0, -10152.0, -9373.0, -9362.0, -9158.0, -9068.0, -8905.0, -9323.0, -9540.0, -9809.0, -8991.0, -9196.0, -9755.0, -10047.0]","[35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040]",128.0,4000.0,0.05758529036804271,0.05758529036804271,0.004561602877679346,2.1630703496145034,2.429242780531393,-9.55580648328704e-07,1.1846044050223792,0.012904352510998548,0.003,0.003,0.0,2.432744026184082
-8905.0,-11984.0,-10055.78947368421,35040.0,1,0,1,0,0,668000,0,668000,0,4000,0,207.69323367751758,0.0,668000,0,668000,False,19,167,ea782_00000,2024-07-15_18-58-14,1721062694,19.261918306350708,2777.6243889331818,45714,LAPTOP-R6OO6DVP,172.23.43.95,2777.6243889331818,167,668000,0,668000,0,-8905.0,-11984.0,-10055.78947368421,35040.0,1,0,"[-10756.0, -11984.0, -11010.0, -11765.0, -11559.0, -10152.0, -9373.0, -9362.0, -9158.0, -9068.0, -8905.0, -9323.0, -9540.0, -9809.0, -8991.0, -9196.0, -9755.0, -10047.0, -11307.0]","[35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040]",19418.471,11083.833,2.319,668000,0,668000,0,8.751851851851852,79.17777777777776,"[-10756.0, -11984.0, -11010.0, -11765.0, -11559.0, -10152.0, -9373.0, -9362.0, -9158.0, -9068.0, -8905.0, -9323.0, -9540.0, -9809.0, -8991.0, -9196.0, -9755.0, -10047.0, -11307.0]","[35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040]",128.0,4000.0,0.06022240083700896,0.06022240083700896,0.0014953264144501452,3.88807483370116,5.53609013354092,-9.532930500217593e-07,1.2330432628263543,0.008158001587940887,0.003,0.003,0.0,2.432744026184082
-8905.0,-11984.0,-10055.78947368421,35040.0,0,0,1,0,0,672000,0,672000,0,4000,0,216.955077725739,0.0,672000,0,672000,False,19,168,ea782_00000,2024-07-15_18-58-33,1721062713,18.439635276794434,2796.064024209976,45714,LAPTOP-R6OO6DVP,172.23.43.95,2796.064024209976,168,672000,0,672000,0,-8905.0,-11984.0,-10055.78947368421,35040.0,0,0,"[-10756.0, -11984.0, -11010.0, -11765.0, -11559.0, -10152.0, -9373.0, -9362.0, -9158.0, -9068.0, -8905.0, -9323.0, -9540.0, -9809.0, -8991.0, -9196.0, -9755.0, -10047.0, -11307.0]","[35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040]",19344.188,11016.054,2.344,672000,0,672000,0,8.66923076923077,79.06923076923076,"[-10756.0, -11984.0, -11010.0, -11765.0, -11559.0, -10152.0, -9373.0, -9362.0, -9158.0, -9068.0, -8905.0, -9323.0, -9540.0, -9809.0, -8991.0, -9196.0, -9755.0, -10047.0, -11307.0]","[35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040, 35040]",128.0,4000.0,0.05004143796618909,0.05004143796618909,0.0032510320126795883,2.9364057907671817,3.97297035974226,-9.5367431640625e-07,1.1836783729636593,0.007163247627216448,0.003,0.003,0.0,2.432744026184082
